distribution,package,unit_path
arch,systemd,usr/lib/systemd/system/initrd.target.wants/systemd-confext-initrd.service
arch,systemd,usr/lib/systemd/system/initrd.target.wants/systemd-pcrphase-initrd.service
arch,systemd,usr/lib/systemd/system/initrd.target.wants/systemd-sysext-initrd.service
arch,systemd,usr/lib/systemd/system/kmod-static-nodes.service
arch,systemd,usr/lib/systemd/system/ldconfig.service
arch,systemd,usr/lib/systemd/system/modprobe@.service
arch,systemd,usr/lib/systemd/system/multi-user.target.wants/systemd-logind.service
arch,systemd,usr/lib/systemd/system/multi-user.target.wants/systemd-user-sessions.service
arch,systemd,usr/lib/systemd/system/quotaon-root.service
arch,systemd,usr/lib/systemd/system/quotaon@.service
arch,systemd,usr/lib/systemd/system/rescue.service
arch,systemd,usr/lib/systemd/system/serial-getty@.service
arch,systemd,usr/lib/systemd/system/storage-target-mode.target.wants/systemd-pcrphase-storage-target-mode.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/kmod-static-nodes.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/ldconfig.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-binfmt.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-boot-random-seed.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-firstboot.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-hibernate-clear.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-hwdb-update.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-journal-catalog-update.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-journal-flush.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-journald.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-machine-id-commit.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-modules-load.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-pcrmachine.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-pcrnvdone.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-pcrosseparator.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-pcrphase-sysinit.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-pcrphase.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-pcrproduct.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-random-seed.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-repart.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-sysctl.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-sysusers.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-tmpfiles-setup-dev-early.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-tmpfiles-setup-dev.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-tmpfiles-setup.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-tpm2-setup-early.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-tpm2-setup.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-udev-trigger.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-udevd.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-update-done.service
arch,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-update-utmp.service
arch,systemd,usr/lib/systemd/system/system-install.target.wants/systemd-sysinstall.service
arch,systemd,usr/lib/systemd/system/system-update-cleanup.service
arch,systemd,usr/lib/systemd/system/systemd-ask-password-console.service
arch,systemd,usr/lib/systemd/system/systemd-ask-password-wall.service
arch,systemd,usr/lib/systemd/system/systemd-ask-password@.service
arch,systemd,usr/lib/systemd/system/systemd-backlight@.service
arch,systemd,usr/lib/systemd/system/systemd-battery-check.service
arch,systemd,usr/lib/systemd/system/systemd-binfmt.service
arch,systemd,usr/lib/systemd/system/systemd-bless-boot.service
arch,systemd,usr/lib/systemd/system/systemd-boot-check-no-failures.service
arch,systemd,usr/lib/systemd/system/systemd-boot-clear-sysfail.service
arch,systemd,usr/lib/systemd/system/systemd-boot-random-seed.service
arch,systemd,usr/lib/systemd/system/systemd-boot-update.service
arch,systemd,usr/lib/systemd/system/systemd-bootctl@.service
arch,systemd,usr/lib/systemd/system/systemd-bsod.service
arch,systemd,usr/lib/systemd/system/systemd-confext-initrd.service
arch,systemd,usr/lib/systemd/system/systemd-confext-sysroot.service
arch,systemd,usr/lib/systemd/system/systemd-confext.service
arch,systemd,usr/lib/systemd/system/systemd-coredump@.service
arch,systemd,usr/lib/systemd/system/systemd-creds@.service
arch,systemd,usr/lib/systemd/system/systemd-exit.service
arch,systemd,usr/lib/systemd/system/systemd-factory-reset-complete.service
arch,systemd,usr/lib/systemd/system/systemd-factory-reset-reboot.service
arch,systemd,usr/lib/systemd/system/systemd-factory-reset-request.service
arch,systemd,usr/lib/systemd/system/systemd-factory-reset@.service
arch,systemd,usr/lib/systemd/system/systemd-firstboot.service
arch,systemd,usr/lib/systemd/system/systemd-fsck-root.service
arch,systemd,usr/lib/systemd/system/systemd-fsck@.service
arch,systemd,usr/lib/systemd/system/systemd-growfs-root.service
arch,systemd,usr/lib/systemd/system/systemd-growfs@.service
arch,systemd,usr/lib/systemd/system/systemd-halt.service
arch,systemd,usr/lib/systemd/system/systemd-hibernate-clear.service
arch,systemd,usr/lib/systemd/system/systemd-hibernate-resume.service
arch,systemd,usr/lib/systemd/system/systemd-hibernate.service
arch,systemd,usr/lib/systemd/system/systemd-homed-activate.service
arch,systemd,usr/lib/systemd/system/systemd-homed-firstboot.service
arch,systemd,usr/lib/systemd/system/systemd-homed.service
arch,systemd,usr/lib/systemd/system/systemd-hostnamed.service
arch,systemd,usr/lib/systemd/system/systemd-hwdb-update.service
arch,systemd,usr/lib/systemd/system/systemd-hybrid-sleep.service
arch,systemd,usr/lib/systemd/system/systemd-imds-early-network.service
arch,systemd,usr/lib/systemd/system/systemd-imds-import.service
arch,systemd,usr/lib/systemd/system/systemd-imdsd@.service
arch,systemd,usr/lib/systemd/system/systemd-importd.service
arch,systemd,usr/lib/systemd/system/systemd-journal-catalog-update.service
arch,systemd,usr/lib/systemd/system/systemd-journal-flush.service
arch,systemd,usr/lib/systemd/system/systemd-journal-gatewayd.service
arch,systemd,usr/lib/systemd/system/systemd-journal-remote.service
arch,systemd,usr/lib/systemd/system/systemd-journal-upload.service
arch,systemd,usr/lib/systemd/system/systemd-journalctl@.service
arch,systemd,usr/lib/systemd/system/systemd-journald-sync@.service
arch,systemd,usr/lib/systemd/system/systemd-journald.service
arch,systemd,usr/lib/systemd/system/systemd-journald@.service
arch,systemd,usr/lib/systemd/system/systemd-kexec.service
arch,systemd,usr/lib/systemd/system/systemd-localed.service
arch,systemd,usr/lib/systemd/system/systemd-logind.service
arch,systemd,usr/lib/systemd/system/systemd-loop@.service
arch,systemd,usr/lib/systemd/system/systemd-machine-id-commit.service
arch,systemd,usr/lib/systemd/system/systemd-machined.service
arch,systemd,usr/lib/systemd/system/systemd-modules-load.service
arch,systemd,usr/lib/systemd/system/systemd-mountfsd.service
arch,systemd,usr/lib/systemd/system/systemd-mute-console@.service
arch,systemd,usr/lib/systemd/system/systemd-network-generator.service
arch,systemd,usr/lib/systemd/system/systemd-networkd-persistent-storage.service
arch,systemd,usr/lib/systemd/system/systemd-networkd-wait-online.service
arch,systemd,usr/lib/systemd/system/systemd-networkd-wait-online@.service
arch,systemd,usr/lib/systemd/system/systemd-networkd.service
arch,systemd,usr/lib/systemd/system/systemd-nspawn@.service
arch,systemd,usr/lib/systemd/system/systemd-nsresourced.service
arch,systemd,usr/lib/systemd/system/systemd-oomd.service
arch,systemd,usr/lib/systemd/system/systemd-pcrextend@.service
arch,systemd,usr/lib/systemd/system/systemd-pcrfs-root.service
arch,systemd,usr/lib/systemd/system/systemd-pcrfs@.service
arch,systemd,usr/lib/systemd/system/systemd-pcrlock-file-system.service
arch,systemd,usr/lib/systemd/system/systemd-pcrlock-firmware-code.service
arch,systemd,usr/lib/systemd/system/systemd-pcrlock-firmware-config.service
arch,systemd,usr/lib/systemd/system/systemd-pcrlock-machine-id.service
arch,systemd,usr/lib/systemd/system/systemd-pcrlock-make-policy.service
arch,systemd,usr/lib/systemd/system/systemd-pcrlock-secureboot-authority.service
arch,systemd,usr/lib/systemd/system/systemd-pcrlock-secureboot-policy.service
arch,systemd,usr/lib/systemd/system/systemd-pcrlock@.service
arch,systemd,usr/lib/systemd/system/systemd-pcrlogin@.service
arch,systemd,usr/lib/systemd/system/systemd-pcrmachine.service
arch,systemd,usr/lib/systemd/system/systemd-pcrnvdone.service
arch,systemd,usr/lib/systemd/system/systemd-pcrosseparator.service
arch,systemd,usr/lib/systemd/system/systemd-pcrphase-factory-reset.service
arch,systemd,usr/lib/systemd/system/systemd-pcrphase-initrd.service
arch,systemd,usr/lib/systemd/system/systemd-pcrphase-storage-target-mode.service
arch,systemd,usr/lib/systemd/system/systemd-pcrphase-sysinit.service
arch,systemd,usr/lib/systemd/system/systemd-pcrphase.service
arch,systemd,usr/lib/systemd/system/systemd-pcrproduct.service
arch,systemd,usr/lib/systemd/system/systemd-portabled.service
arch,systemd,usr/lib/systemd/system/systemd-poweroff.service
arch,systemd,usr/lib/systemd/system/systemd-pstore.service
arch,systemd,usr/lib/systemd/system/systemd-quotacheck-root.service
arch,systemd,usr/lib/systemd/system/systemd-quotacheck@.service
arch,systemd,usr/lib/systemd/system/systemd-random-seed.service
arch,systemd,usr/lib/systemd/system/systemd-reboot.service
arch,systemd,usr/lib/systemd/system/systemd-remount-fs.service
arch,systemd,usr/lib/systemd/system/systemd-repart.service
arch,systemd,usr/lib/systemd/system/systemd-repart@.service
arch,systemd,usr/lib/systemd/system/systemd-report-basic@.service
arch,systemd,usr/lib/systemd/system/systemd-report-cgroup@.service
arch,systemd,usr/lib/systemd/system/systemd-resolved.service
arch,systemd,usr/lib/systemd/system/systemd-rfkill.service
arch,systemd,usr/lib/systemd/system/systemd-soft-reboot.service
arch,systemd,usr/lib/systemd/system/systemd-storage-block@.service
arch,systemd,usr/lib/systemd/system/systemd-storage-fs@.service
arch,systemd,usr/lib/systemd/system/systemd-storagetm.service
arch,systemd,usr/lib/systemd/system/systemd-suspend-then-hibernate.service
arch,systemd,usr/lib/systemd/system/systemd-suspend.service
arch,systemd,usr/lib/systemd/system/systemd-sysctl.service
arch,systemd,usr/lib/systemd/system/systemd-sysext-initrd.service
arch,systemd,usr/lib/systemd/system/systemd-sysext-sysroot.service
arch,systemd,usr/lib/systemd/system/systemd-sysext.service
arch,systemd,usr/lib/systemd/system/systemd-sysext@.service
arch,systemd,usr/lib/systemd/system/systemd-sysinstall.service
arch,systemd,usr/lib/systemd/system/systemd-sysupdate-reboot.service
arch,systemd,usr/lib/systemd/system/systemd-sysupdate.service
arch,systemd,usr/lib/systemd/system/systemd-sysupdated.service
arch,systemd,usr/lib/systemd/system/systemd-sysusers.service
arch,systemd,usr/lib/systemd/system/systemd-time-wait-sync.service
arch,systemd,usr/lib/systemd/system/systemd-timedated.service
arch,systemd,usr/lib/systemd/system/systemd-timesyncd.service
arch,systemd,usr/lib/systemd/system/systemd-tmpfiles-clean.service
arch,systemd,usr/lib/systemd/system/systemd-tmpfiles-setup-dev-early.service
arch,systemd,usr/lib/systemd/system/systemd-tmpfiles-setup-dev.service
arch,systemd,usr/lib/systemd/system/systemd-tmpfiles-setup.service
arch,systemd,usr/lib/systemd/system/systemd-tpm2-clear.service
arch,systemd,usr/lib/systemd/system/systemd-tpm2-setup-early.service
arch,systemd,usr/lib/systemd/system/systemd-tpm2-setup.service
arch,systemd,usr/lib/systemd/system/systemd-tpm2-swtpm.service
arch,systemd,usr/lib/systemd/system/systemd-udev-load-credentials.service
arch,systemd,usr/lib/systemd/system/systemd-udev-settle.service
arch,systemd,usr/lib/systemd/system/systemd-udev-trigger.service
arch,systemd,usr/lib/systemd/system/systemd-udevd.service
arch,systemd,usr/lib/systemd/system/systemd-update-done.service
arch,systemd,usr/lib/systemd/system/systemd-update-utmp.service
arch,systemd,usr/lib/systemd/system/systemd-user-sessions.service
arch,systemd,usr/lib/systemd/system/systemd-userdb-load-credentials.service
arch,systemd,usr/lib/systemd/system/systemd-userdbd.service
arch,systemd,usr/lib/systemd/system/systemd-validatefs@.service
arch,systemd,usr/lib/systemd/system/systemd-vconsole-setup.service
arch,systemd,usr/lib/systemd/system/systemd-vmspawn@.service
arch,systemd,usr/lib/systemd/system/systemd-volatile-root.service
arch,systemd,usr/lib/systemd/system/user-runtime-dir@.service
arch,systemd,usr/lib/systemd/system/user@.service
arch,systemd,usr/lib/systemd/system/user@.service.d/
arch,systemd,usr/lib/systemd/system/user@.service.d/10-login-barrier.conf
arch,systemd,usr/lib/systemd/system/user@0.service.d/
arch,systemd,usr/lib/systemd/system/user@0.service.d/10-login-barrier.conf
arch,systemd-bootchart,usr/lib/systemd/system/systemd-bootchart.service
arch,systemtap,usr/lib/systemd/system/stap-exporter.service
arch,tailscale,usr/lib/systemd/system/tailscale-wait-online.service
arch,tailscale,usr/lib/systemd/system/tailscaled.service
arch,tang,usr/lib/systemd/system/tangd@.service
arch,teamspeak3-server,usr/lib/systemd/system/teamspeak3-server.service
arch,tempo,usr/lib/systemd/system/tempo.service
arch,tftp-hpa,usr/lib/systemd/system/tftpd.service
arch,tgt,usr/lib/systemd/system/tgtd.service
arch,thermald,usr/lib/systemd/system/thermald.service
arch,throttled,usr/lib/systemd/system/throttled.service
arch,tigervnc,usr/lib/systemd/system/vncserver@.service
arch,tinc,usr/lib/systemd/system/tinc.service
arch,tinc,usr/lib/systemd/system/tinc@.service
arch,tinyproxy,usr/lib/systemd/system/tinyproxy.service
arch,tinyssh,usr/lib/systemd/system/tinyssh@.service
arch,tinyssh,usr/lib/systemd/system/tinysshgenkeys.service
arch,tlp,usr/lib/systemd/system/tlp.service
arch,tlp-pd,usr/lib/systemd/system/tlp-pd.service
arch,tlsrpt-reporter,usr/lib/systemd/system/tlsrpt-collectd.service
arch,tlsrpt-reporter,usr/lib/systemd/system/tlsrpt-reportd.service
arch,tomcat10,usr/lib/systemd/system/tomcat10.service
arch,tomcat9,usr/lib/systemd/system/tomcat9.service
arch,tor,usr/lib/systemd/system/tor.service
arch,touchegg,usr/lib/systemd/system/touchegg.service
arch,toxcore,usr/lib/systemd/system/tox-bootstrapd.service
arch,tpm2-abrmd,usr/lib/systemd/system/tpm2-abrmd.service
arch,traefik,usr/lib/systemd/system/traefik.service
arch,transmission-cli,usr/lib/systemd/system/transmission-daemon.service
arch,treeland,usr/lib/systemd/system/treeland.service
arch,trojan,usr/lib/systemd/system/trojan.service
arch,trojan,usr/lib/systemd/system/trojan@.service
arch,tt-rss,usr/lib/systemd/system/tt-rss.service
arch,tuned,usr/lib/systemd/system/tuned.service
arch,tuned-ppd,usr/lib/systemd/system/tuned-ppd.service
arch,tuntox,usr/lib/systemd/system/tuntox.service
arch,ucarp,usr/lib/systemd/system/ucarp.service
arch,udisks2,usr/lib/systemd/system/udisks2.service
arch,udp2raw,usr/lib/systemd/system/udp2raw@.service
arch,udp514-journal,usr/lib/systemd/system/udp514-journal.service
arch,udpxy,usr/lib/systemd/system/udpxy.service
arch,ufw,usr/lib/systemd/system/ufw.service
arch,ulogd,usr/lib/systemd/system/ulogd.service
arch,umurmur,usr/lib/systemd/system/umurmur.service
arch,unbound,usr/lib/systemd/system/unbound.service
arch,unrealircd,usr/lib/systemd/system/unrealircd.service
arch,upmpdcli,usr/lib/systemd/system/upmpdcli.service
arch,upower,usr/lib/systemd/system/upower.service
arch,upterm,usr/lib/systemd/system/uptermd.service
arch,uptimed,usr/lib/systemd/system/uptimed.service
arch,usb_modeswitch,usr/lib/systemd/system/usb_modeswitch@.service
arch,usbctl,usr/lib/systemd/system/deny-new-usb.service
arch,usbguard,usr/lib/systemd/system/usbguard-dbus.service
arch,usbguard,usr/lib/systemd/system/usbguard.service
arch,usbip,usr/lib/systemd/system/usbipd.service
arch,usbmuxd,usr/lib/systemd/system/usbmuxd.service
arch,util-linux,usr/lib/systemd/system/fstrim.service
arch,util-linux,usr/lib/systemd/system/lastlog2-import.service
arch,util-linux,usr/lib/systemd/system/rfkill-block@.service
arch,util-linux,usr/lib/systemd/system/rfkill-unblock@.service
arch,util-linux,usr/lib/systemd/system/uuidd.service
